track_name,track_id,album_name,album_id,artist_name,artist_id,track_popularity,explicit,track_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
2mysoul,62j5hurPDaBCQmdPJvxLdI,2mysoul / Another Local,1xTczFjq8ZH3bEA9X1H1t5,16BL,0u2qG4roqULELVVO9fMgSG,33,False,https://open.spotify.com/track/62j5hurPDaBCQmdPJvxLdI,0.59,0.816,6,-11.119,1,0.0358,0.248,0.62,0.0934,0.114,121.003
On My Knees,4oyZ9QL1EGUkm89tjtKHx0,On My Knees EP,7GDnjku0zPlF3xBPNW92dP,ANUQRAM,05HPAdadViWOL8mwgYhet8,22,False,https://open.spotify.com/track/4oyZ9QL1EGUkm89tjtKHx0,0.675,0.844,2,-8.032,1,0.0485,0.0315,0.242,0.338,0.037,125.027
Make It,38u7PnESOyYWRMJw7GWw4t,Make It,4mkUhrq4kydC0Wqd3neg9U,Hayden James,4csQIMQm6vI2A2SCVDuM2z,40,False,https://open.spotify.com/track/38u7PnESOyYWRMJw7GWw4t,0.878,0.808,6,-6.593,0,0.112,0.178,0.134,0.0851,0.802,128.014
Motion Sickness,25Syi9wnfn6ZGAmiOBypPq,Stranger in the Alps (Deluxe Edition),5rcJ5xCMYYLCgGilFDKRZl,Phoebe Bridgers,1r1uxoy19fzMxunt3ONAkG,57,False,https://open.spotify.com/track/25Syi9wnfn6ZGAmiOBypPq,0.651,0.546,1,-9.021,1,0.0357,0.774,0.0437,0.0842,0.623,107.021
Movies,6FH6fmlh9DbvssuEQyQEVd,Superache,5hIOd0FvjlgG4uLjXHkFWI,Conan Gray,4Uc8Dsxct0oMqx0P6i60ea,56,False,https://open.spotify.com/track/6FH6fmlh9DbvssuEQyQEVd,0.349,0.545,11,-6.073,1,0.0352,0.105,0,0.153,0.209,104.477
Footnote,7jrYMBC1bS1SCwxE2bt3AP,Superache,5hIOd0FvjlgG4uLjXHkFWI,Conan Gray,4Uc8Dsxct0oMqx0P6i60ea,52,False,https://open.spotify.com/track/7jrYMBC1bS1SCwxE2bt3AP,0.336,0.31,7,-10.545,1,0.0336,0.754,0,0.343,0.252,101.571
Yours,3rPVtXLBfJz59U1LgrGHhb,Superache,5hIOd0FvjlgG4uLjXHkFWI,Conan Gray,4Uc8Dsxct0oMqx0P6i60ea,57,True,https://open.spotify.com/track/3rPVtXLBfJz59U1LgrGHhb,0.523,0.302,2,-8.868,1,0.035,0.848,0,0.127,0.172,130.47
Never Ending Song,5BI0zQZciyoQfJxsu8CIn9,Never Ending Song,3W1oy5zLsQU5GD68AIM8HI,Conan Gray,4Uc8Dsxct0oMqx0P6i60ea,53,False,https://open.spotify.com/track/5BI0zQZciyoQfJxsu8CIn9,0.575,0.777,2,-6.602,1,0.0337,0.00544,0.000126,0.328,0.575,141.91
Last Kiss,4EUQXLipplO2v9mVaqQtjc,Speak Now,6Ar2o9KCqcyYF9J0aQP3au,Taylor Swift,06HL4z0CvFAxyc27GXpf02,45,False,https://open.spotify.com/track/4EUQXLipplO2v9mVaqQtjc,0.359,0.329,10,-9.531,1,0.0293,0.581,3.75e-05,0.0979,0.208,84.358
Ride,4RnVVU2wewkcPYEZAMFBrr,Paradise,3Sn5DDHo0l6lxSYVo8CqdK,Lana Del Rey,00FQb4jTyendYWaN8pK0wa,45,True,https://open.spotify.com/track/4RnVVU2wewkcPYEZAMFBrr,0.373,0.686,0,-5.52,1,0.034,0.128,1.96e-06,0.383,0.189,93.763
Cinnamon Girl,2mdEsXPu8ZmkHRRtAdC09e,Norman Fucking Rockwell!,5XpEKORZ4y6OrCZSKsi46A,Lana Del Rey,00FQb4jTyendYWaN8pK0wa,78,False,https://open.spotify.com/track/2mdEsXPu8ZmkHRRtAdC09e,0.294,0.337,6,-10.614,0,0.036,0.814,0.414,0.14,0.135,91.781
right where you left me - bonus track,3zwMVvkBe2qIKDObWgXw4N,evermore (deluxe version),6AORtDjduMM3bupSWzbTSG,Taylor Swift,06HL4z0CvFAxyc27GXpf02,70,False,https://open.spotify.com/track/3zwMVvkBe2qIKDObWgXw4N,0.581,0.619,10,-6.524,1,0.0282,0.769,0.000106,0.117,0.645,137.915
Death By A Thousand Cuts,2dgFqt3w9xIQRjhPtwNk3D,Lover,1NAmidJlEaVgA3MpcPFYGq,Taylor Swift,06HL4z0CvFAxyc27GXpf02,68,False,https://open.spotify.com/track/2dgFqt3w9xIQRjhPtwNk3D,0.712,0.732,4,-6.754,1,0.0629,0.454,0,0.319,0.313,94.071
Somebody That I Used To Know,1qDrWA6lyx8cLECdZE7TV7,Making Mirrors,4G2rJNhsKOE6iHgtUqZ0Ye,Gotye,2AsusXITU8P25dlRNhcAbG,75,False,https://open.spotify.com/track/1qDrWA6lyx8cLECdZE7TV7,0.865,0.521,0,-6.932,1,0.0371,0.548,0.000115,0.0989,0.748,129.059
I Want You,7FHj19QQigvMH1onMYRNLn,"Retired from Sad, New Career in Business",7K4SuWzgUEweJScduBcC6f,Mitski,2uYWxilOVlUdk4oV9DvwqK,70,False,https://open.spotify.com/track/7FHj19QQigvMH1onMYRNLn,0.339,0.292,3,-11.294,1,0.0348,0.514,0,0.0713,0.0655,131.702
"Goodbye, My Danish Sweetheart",5aBGhgBAQui7ESYNH0zFJB,"Retired from Sad, New Career in Business",7K4SuWzgUEweJScduBcC6f,Mitski,2uYWxilOVlUdk4oV9DvwqK,61,False,https://open.spotify.com/track/5aBGhgBAQui7ESYNH0zFJB,0.652,0.435,1,-6.586,1,0.0384,0.813,0,0.106,0.473,119.997
Why Didn't You Stop Me?,2nifujUVU1XyhTSHI2kQ8g,Be the Cowboy,42cH7mrkfljkqkxA2Ip9Xq,Mitski,2uYWxilOVlUdk4oV9DvwqK,61,False,https://open.spotify.com/track/2nifujUVU1XyhTSHI2kQ8g,0.609,0.859,0,-5.215,1,0.0436,0.000358,0.111,0.0749,0.558,120.038
Night Shift,1yYlpGuBiRRf33e1gY61bN,Historian,0LqhbUfmHsxovfSirhEIGu,Lucy Dacus,07D1Bjaof0NFlU32KXiqUP,62,True,https://open.spotify.com/track/1yYlpGuBiRRf33e1gY61bN,0.48,0.311,9,-7.887,1,0.0258,0.313,1.52e-05,0.113,0.162,86.15
Savior Complex,5BN59BDczcpxstFKILIH0q,Punisher,6Pp6qGEywDdofgFC1oFbSH,Phoebe Bridgers,1r1uxoy19fzMxunt3ONAkG,60,False,https://open.spotify.com/track/5BN59BDczcpxstFKILIH0q,0.377,0.44,4,-11.878,1,0.0325,0.931,0.0196,0.105,0.224,128.999
happiness,55Vf4bimc1Rtfg0PAQRAo2,evermore (deluxe version),6AORtDjduMM3bupSWzbTSG,Taylor Swift,06HL4z0CvFAxyc27GXpf02,57,True,https://open.spotify.com/track/55Vf4bimc1Rtfg0PAQRAo2,0.559,0.334,11,-10.733,1,0.0376,0.87,0,0.114,0.211,122.079
cardigan,4R2kfaDFhslZEMJqAFNpdd,folklore,2fenSS68JI1h4Fo296JfGr,Taylor Swift,06HL4z0CvFAxyc27GXpf02,81,False,https://open.spotify.com/track/4R2kfaDFhslZEMJqAFNpdd,0.613,0.581,0,-8.588,0,0.0424,0.537,0.000345,0.25,0.551,130.033
this is me trying,7kt9e9LFSpN1zQtYEl19o1,folklore,2fenSS68JI1h4Fo296JfGr,Taylor Swift,06HL4z0CvFAxyc27GXpf02,69,False,https://open.spotify.com/track/7kt9e9LFSpN1zQtYEl19o1,0.515,0.476,9,-9.843,1,0.0328,0.314,4.74e-05,0.171,0.412,135.886
august,3hUxzQpSfdDqwM3ZTFQY0K,folklore,2fenSS68JI1h4Fo296JfGr,Taylor Swift,06HL4z0CvFAxyc27GXpf02,80,False,https://open.spotify.com/track/3hUxzQpSfdDqwM3ZTFQY0K,0.532,0.623,5,-9.208,1,0.0331,0.538,7.28e-05,0.0925,0.403,89.937
The Cut That Always Bleeds,7wTqEW5nrMhvyEhEyTnOMd,Kid Krow,2CMlkzFI2oDAy5MbyV7OV5,Conan Gray,4Uc8Dsxct0oMqx0P6i60ea,67,False,https://open.spotify.com/track/7wTqEW5nrMhvyEhEyTnOMd,0.489,0.413,0,-6.499,1,0.0314,0.59,0,0.0639,0.246,136.116
The Gold - Phoebe Bridgers Version,7qcXUzPwoxSBFxjTbNrV0B,The Gold (Phoebe Bridgers Version),5pCfjopxazLdvmLae6My9w,Manchester Orchestra,5wFXmYsg3KFJ8BDsQudJ4f,67,False,https://open.spotify.com/track/7qcXUzPwoxSBFxjTbNrV0B,0.299,0.399,10,-12.176,1,0.0376,0.816,0.00117,0.147,0.302,158.253
Lookalike,4K3gM7kzX4POAfrs71HomN,Sunset Season,16pubXUlqRziVWRsT6lLNz,Conan Gray,4Uc8Dsxct0oMqx0P6i60ea,58,False,https://open.spotify.com/track/4K3gM7kzX4POAfrs71HomN,0.434,0.302,10,-10.117,1,0.0378,0.766,7.63e-06,0.149,0.173,121.645
Paper Bag,0IVkP59yJ9GFF6B7IrvrxA,When The Pawn...,3o5EnVZNJXtfPV8tCoagjI,Fiona Apple,3g2kUQ6tHLLbmkV7T4GPtL,62,False,https://open.spotify.com/track/0IVkP59yJ9GFF6B7IrvrxA,0.709,0.446,0,-9.904,1,0.037,0.716,2.39e-05,0.11,0.843,140.993
Waiting Room,04mAOoQNsXmDJlyupJwmkO,"Lost Ark Studio Compilation, Vol. 8",1SiSNGAf4CVJgF63NJyTw9,Phoebe Bridgers,1r1uxoy19fzMxunt3ONAkG,68,False,https://open.spotify.com/track/04mAOoQNsXmDJlyupJwmkO,0.531,0.289,2,-10.065,1,0.0286,0.339,0.000358,0.134,0.12,129.753
Wicked Game,7w5AOd6HrDIHewHfpABEss,Heart Shaped World,5Das42Qx4AoU9iT4M7PW3U,Chris Isaak,7290H8m1Dwt8G7jm1y9CQx,76,False,https://open.spotify.com/track/7w5AOd6HrDIHewHfpABEss,0.663,0.296,9,-18.09,1,0.0294,0.68,0.00837,0.0879,0.359,112.306
High Infidelity,5kiZGSxgqPdv6rbqL9THdd,Midnights (3am Edition),3lS1y25WAhcqJDATJK70Mq,Taylor Swift,06HL4z0CvFAxyc27GXpf02,60,False,https://open.spotify.com/track/5kiZGSxgqPdv6rbqL9THdd,0.571,0.547,10,-10.141,1,0.101,0.704,0,0.0877,0.768,175.933
Watercolor Eyes - From “Euphoria” An HBO Original Series,1G1R0XgChe18Zr1o6tlmN6,Watercolor Eyes (From “Euphoria” An HBO Original Series),12fNudihprFoc3Jj5nGFkF,Lana Del Rey,00FQb4jTyendYWaN8pK0wa,60,False,https://open.spotify.com/track/1G1R0XgChe18Zr1o6tlmN6,0.444,0.26,7,-10.045,1,0.0316,0.964,0.0815,0.125,0.121,120.443
The Exit,6PDWMQJ55ZYrGrSx3EZzl4,Superache,5hIOd0FvjlgG4uLjXHkFWI,Conan Gray,4Uc8Dsxct0oMqx0P6i60ea,63,False,https://open.spotify.com/track/6PDWMQJ55ZYrGrSx3EZzl4,0.58,0.416,0,-9.591,1,0.0291,0.608,0,0.0883,0.453,82.015
Scott Street,6Uwi2Qk3H7fM4b4W4ExrAp,Stranger in the Alps,0qWcLfCZ8wtcoOdX14oGNI,Phoebe Bridgers,1r1uxoy19fzMxunt3ONAkG,69,False,https://open.spotify.com/track/6Uwi2Qk3H7fM4b4W4ExrAp,0.508,0.417,10,-9.632,1,0.0296,0.77,0.0928,0.0887,0.483,134.944
vampire,3k79jB4aGmMDUQzEwa46Rz,vampire,5kqfR7EuGbyp8x27Pr1kY9,Olivia Rodrigo,1McMsnEElThX1knmY4oliG,16,True,https://open.spotify.com/track/3k79jB4aGmMDUQzEwa46Rz,0.484,0.53,5,-5.82,1,0.054,0.148,0,0.283,0.319,136.874
Stayaway - Recorded at Electric Lady Studios NYC,38TDGceS2vVyOxIdU4n9ZU,Spotify Singles,7xPNSOtnXFMOsTnvQrLeXH,MUNA,6xdRb2GypJ7DqnWAI2mHGn,30,False,https://open.spotify.com/track/38TDGceS2vVyOxIdU4n9ZU,0.54,0.352,6,-7.278,0,0.0358,0.731,0,0.1,0.226,76.065
Alley Rose,63PCEHeJ7ZgTLpmzjkuWoy,Alley Rose,0UhDmGYpV3BlEWQXuff5DF,Conan Gray,4Uc8Dsxct0oMqx0P6i60ea,58,False,https://open.spotify.com/track/63PCEHeJ7ZgTLpmzjkuWoy,0.224,0.639,7,-4.603,1,0.0387,0.00568,0,0.0893,0.276,105.449
Moon Song,46RNrAkGsqWTDrv2ZPOAbx,Punisher,6Pp6qGEywDdofgFC1oFbSH,Phoebe Bridgers,1r1uxoy19fzMxunt3ONAkG,63,False,https://open.spotify.com/track/46RNrAkGsqWTDrv2ZPOAbx,0.339,0.243,1,-12.512,1,0.056,0.869,0.00369,0.107,0.183,154.909
I'm Your Man,6YO2dalWyZSobXSY3UUPv9,The Land Is Inhospitable and So Are We,2Cn1d2KgbkAqbZCJ1RzdkA,Mitski,2uYWxilOVlUdk4oV9DvwqK,60,False,https://open.spotify.com/track/6YO2dalWyZSobXSY3UUPv9,0.538,0.272,0,-15.795,1,0.0361,0.902,0.346,0.086,0.111,129.975
Now That We Don't Talk (Taylor's Version) (From The Vault),5KD6AEm19QnMbfWpfoOHMl,1989 (Taylor's Version),64LU4c1nfjz1t4VnGhagcg,Taylor Swift,06HL4z0CvFAxyc27GXpf02,74,False,https://open.spotify.com/track/5KD6AEm19QnMbfWpfoOHMl,0.8,0.509,0,-9.386,1,0.034,0.16,3.05e-05,0.0834,0.0768,109.994
Casual,3WSOUb3U7tqURbBSgZTrZX,The Rise and Fall of a Midwest Princess,0EiI8ylL0FmWWpgHVTsZjZ,Chappell Roan,7GlBOeep6PqTfFi59PTUUN,76,True,https://open.spotify.com/track/3WSOUb3U7tqURbBSgZTrZX,0.508,0.411,1,-6.95,1,0.0269,0.226,0,0.0571,0.34,131.008
Poison Poison,7e1arKsP7vPjdwssVPHgZk,Snow Angel,3RqO05jxT9YYgNtMdQmo8Z,Reneé Rapp,2hUYKu1x0UZQXvzCmggvSn,65,True,https://open.spotify.com/track/7e1arKsP7vPjdwssVPHgZk,0.821,0.497,7,-6.876,1,0.0392,0.176,1.02e-05,0.101,0.669,111.024
Stick Season,7ibpNcYxrstM16ehN7OwbK,Stick Season (We'll All Be Here Forever),1pb3je8gXTs5dpRRTKhHRC,Noah Kahan,2RQXRUsr4IW1f3mKyKsy4B,53,False,https://open.spotify.com/track/7ibpNcYxrstM16ehN7OwbK,0.664,0.5,9,-6.935,1,0.0651,0.799,0,0.0966,0.801,117.896
I Love You So,1175r6ZmkUjX8dRJLz9Ohk,Songs for Dads,3MFTbUnA8C9T6KCBb0gpH5,The Walters,027TpXKGwdXP7iwbjUSpV8,0,False,https://open.spotify.com/track/1175r6ZmkUjX8dRJLz9Ohk,0.578,0.669,10,-4.898,1,0.0377,0.65,0,0.13,0.503,75.995
My Kind of Woman,6jgkEbmQ2F2onEqsEhiliL,2,2XgBQwGRxr4P7cHLDYiqrO,Mac DeMarco,3Sz7ZnJQBIHsXLUSo0OQtM,76,False,https://open.spotify.com/track/6jgkEbmQ2F2onEqsEhiliL,0.501,0.765,6,-7.063,0,0.0281,0.00294,0.49,0.184,0.46,91.771
Emily I'm Sorry,693xmBAOD4xwkS4W71W1Jn,the record,0e9GjrztzBw8oMC6n2CDeI,boygenius,1hLiboQ98IQWhpKeP9vRFw,57,True,https://open.spotify.com/track/693xmBAOD4xwkS4W71W1Jn,0.582,0.373,11,-12.192,1,0.0483,0.901,0.151,0.104,0.462,135.954
All I Wanted,4BbXg5wQqVNPbVEGpjsVnv,Brand New Eyes,3CaQTJU2Cpx7GXTgenmb2r,Paramore,74XFHRwlV6OrjEM0A2NCMF,60,False,https://open.spotify.com/track/4BbXg5wQqVNPbVEGpjsVnv,0.494,0.723,6,-4.559,0,0.0441,0.0192,0.0322,0.134,0.152,144.036
A Pearl,7fd3aMiuwHWKsTdZafjOfZ,Be the Cowboy,42cH7mrkfljkqkxA2Ip9Xq,Mitski,2uYWxilOVlUdk4oV9DvwqK,68,False,https://open.spotify.com/track/7fd3aMiuwHWKsTdZafjOfZ,0.295,0.637,8,-4.043,1,0.0288,0.0496,0.0236,0.112,0.221,84.551
Nobody Gets Me,5Y35SjAfXjjG0sFQ3KOxmm,SOS,07w0rG5TETcyihsEIZR3qG,SZA,7tYKF4w9nC0nq9CsPZTHyP,83,True,https://open.spotify.com/track/5Y35SjAfXjjG0sFQ3KOxmm,0.358,0.284,7,-8.285,1,0.0285,0.805,0,0.183,0.276,99.796
Vampire Empire,0ToG55iJZCOzZkcpWbXxpW,Vampire Empire,2Msefc9DYHFMTNY6zuCOIm,Big Thief,5QdyldG4Fl4TPiOIeMNpBZ,69,False,https://open.spotify.com/track/0ToG55iJZCOzZkcpWbXxpW,0.636,0.572,9,-7.797,1,0.0913,0.287,0,0.0878,0.66,131.272
Picture You,5KtvumPgVZmt8wg9xONE0T,The Rise and Fall of a Midwest Princess,0EiI8ylL0FmWWpgHVTsZjZ,Chappell Roan,7GlBOeep6PqTfFi59PTUUN,67,False,https://open.spotify.com/track/5KtvumPgVZmt8wg9xONE0T,0.354,0.468,4,-5.415,1,0.0334,0.4,0,0.138,0.281,160.586
"Lover, You Should've Come Over",6Jv7kjGkhY2fT4yuBF3aTz,Grace,7yQtjAjhtNi76KRu05XWFS,Jeff Buckley,3nnQpaTvKb5jCQabZefACI,67,False,https://open.spotify.com/track/6Jv7kjGkhY2fT4yuBF3aTz,0.387,0.595,2,-5.67,1,0.0389,0.361,1.1e-05,0.174,0.151,119.38
Jenny - Hearteye Speed Mix,5B3UxvXTvcjFoIFiCfhTH2,Jenny (Hearteye Speed Mix),6qLuZEfEiDrVoyfTQXYs8t,Studio Killers,7avo0PmlW8O1YLEt9DnWQT,51,False,https://open.spotify.com/track/5B3UxvXTvcjFoIFiCfhTH2,0.59,0.928,11,-5.125,0,0.0522,0.00104,0.0171,0.103,0.889,159.913
Tek It - Sped Up,0MnTkIEP4zZN1IUSu8MvIz,Tek It (I Watch the Moon),3Bt2OtHQDRDXC10Flgm9Rv,Cafuné,581C5Qwl87TskfBEzuoisu,74,False,https://open.spotify.com/track/0MnTkIEP4zZN1IUSu8MvIz,0.348,0.95,10,-5.049,0,0.124,9.93e-05,9.68e-06,0.0868,0.377,168.964
Love Me,2XHzzp1j4IfTNp1FTn7YFg,I Am Not A Human Being II (Deluxe),6Pqlfg42Sc3ElNuyt5NUiK,Lil Wayne,55Aa2cqylxrFIXC767Z865,78,True,https://open.spotify.com/track/2XHzzp1j4IfTNp1FTn7YFg,0.67,0.634,11,-6.471,1,0.0326,0.0124,0,0.0946,0.497,124.926
moonlight (kali uchis) - sped up version,1TL4lgjSoc9SeKKjLhDO1n,moonlight (kali uchis) [sped up version],74aBi8IE2YGBM3BfmpX1R1,sped up viral,3hYgfaELzhbTbvax70GtqM,67,False,https://open.spotify.com/track/1TL4lgjSoc9SeKKjLhDO1n,0.638,0.845,6,-6.193,1,0.117,0.589,0,0.129,0.921,82.149
Cupid – Twin Ver. (FIFTY FIFTY) – Sped Up Version,3B228N0GxfUCwPyfNcJxps,Cupid – Twin Ver. (FIFTY FIFTY) – Sped Up Version,2kzO9CzI8XI1gG207XPOgk,sped up 8282,1c0ChJZVluriMPwFrTAmly,43,False,https://open.spotify.com/track/3B228N0GxfUCwPyfNcJxps,0.737,0.725,5,-7.989,1,0.0414,0.417,0.00129,0.0895,0.746,144.069
moment,5K9tfeoiztw94dyWzF39jq,moment,4FehFP4tVEFyT75LCTHl7m,Vierre Cloud,31ijgiurmIPTNojkYQXdnl,72,False,https://open.spotify.com/track/5K9tfeoiztw94dyWzF39jq,0.544,0.855,6,-7.461,1,0.093,0.0426,0.157,0.167,0.517,171.349
Nonsense - Sped Up Version,5KeI897tZgjezHKvxlaOaR,Nonsense (Sped Up Version),23eBqMqUmcb1wcxuXfYw6k,Sabrina Carpenter,74KM79TiuVKeVCqs8QtB0B,56,False,https://open.spotify.com/track/5KeI897tZgjezHKvxlaOaR,0.541,0.841,11,-2.493,1,0.147,0.0309,0,0.599,0.658,165.882
Bad Habit - Sped Up,4i7HqWsN7iJzsXpsW5h1nb,Bad Habit (Sped Up),5vg6tTa6EHy0c9NNSOSM8T,Steve Lacy,57vWImR43h4CaDao012Ofp,61,True,https://open.spotify.com/track/4i7HqWsN7iJzsXpsW5h1nb,0.709,0.679,9,-4.828,1,0.0588,0.808,4.61e-05,0.428,0.852,102.653
White Tee - Sped Up,0kyM7PrYjF4vH8FyOkEBuN,White Tee (Sped Up),7fjaZibcYJdHjdODt68lDS,Summer Walker,57LYzLEk2LcFghVwuWbcuS,49,True,https://open.spotify.com/track/0kyM7PrYjF4vH8FyOkEBuN,0.546,0.269,6,-12.825,1,0.376,0.631,0.000274,0.0985,0.419,68.281
ecstacy,2CIlKt4lRwAAUx5fYgCBxN,ecstacy,1xCyOqwylZT5Syi5LwHF4q,SUICIDAL-IDOL,6KOszWgIriJLaPOySuBOTI,67,True,https://open.spotify.com/track/2CIlKt4lRwAAUx5fYgCBxN,0.5,0.856,1,-6.593,1,0.0522,0.0117,4.4e-05,0.541,0.709,132.074
older sped up,75EIDyYc0excxUOzold15R,older,1CRkQ0NwUlzM4052uaZbtn,Isabel LaRosa,5arKwJZEvT5uKq4o0JfqR4,65,False,https://open.spotify.com/track/75EIDyYc0excxUOzold15R,0.391,0.545,5,-7.648,0,0.0536,0.0754,3.54e-05,0.0853,0.388,148.313
I Know - PR1SVX Edit Sped Up,1CHGJtIsl2TcoWUR42jxjS,I Know (PR1SVX Edit),0U2gygUYvl2y1aPQiQZg1h,Kanii,1S82w4yw9TYIHZ889mPPaW,55,True,https://open.spotify.com/track/1CHGJtIsl2TcoWUR42jxjS,0.626,0.755,5,-8.125,0,0.0658,0.0743,0.475,0.226,0.441,144.39
eyes don't lie sped up,6s0mCmiQV9HzfTfKvG14a1,eyes don't lie,55XQzGrXvQgpVWAn7mL7CT,Isabel LaRosa,5arKwJZEvT5uKq4o0JfqR4,62,True,https://open.spotify.com/track/6s0mCmiQV9HzfTfKvG14a1,0.574,0.562,0,-10.563,1,0.052,0.0149,0.124,0.0874,0.0645,145.044
Me Gustas Tu - Sped Up Version,1H0i9N9bFrYfNThZkjCaLe,Me Gustas Tu EP,0HcjiEVNspzxKMJjev4PKZ,Manu Chao,6wH6iStAh4KIaWfuhf0NYM,61,False,https://open.spotify.com/track/1H0i9N9bFrYfNThZkjCaLe,0.745,0.784,10,-6.504,0,0.101,0.56,0.391,0.0986,0.782,95.549
Stereo Love - Sped Up Version,7AjU3sce5VrGGxHjGDy7ZZ,Stereo Love (Sped Up Version),4M7Z0H4Bvl8zKCMINicWrz,Stereo Lovers,2weQgeRFnIk3MXcWadk10U,55,False,https://open.spotify.com/track/7AjU3sce5VrGGxHjGDy7ZZ,0.689,0.725,4,-7.322,0,0.0354,0.00282,0.00121,0.268,0.336,148.552
Sure Thing - Sped Up,559SdaPI7mqy9IQiscuaMj,Sure Thing (Sped Up),0IrjdFRneYtHj0CwmAphDT,Miguel,360IAlyVv4PCEVjgyMZrxK,64,False,https://open.spotify.com/track/559SdaPI7mqy9IQiscuaMj,0.753,0.458,4,-12.52,0,0.123,0.0812,0.00413,0.209,0.662,105.057
Lolly,2xtIAFJIMkzHGHiCrJ9iwd,Lolly,4BPliemSu5BLyFuEX9luS5,Maejor,3XcCT5MPlQPWFTJyzXbfuX,59,True,https://open.spotify.com/track/2xtIAFJIMkzHGHiCrJ9iwd,0.474,0.893,1,-2.956,1,0.385,0.0384,0,0.768,0.798,152.266
Confident,5Isz0twJeFdduOQEFQLezv,Journals,7Cz0XcQzoxUi7L7sfgXLml,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,58,False,https://open.spotify.com/track/5Isz0twJeFdduOQEFQLezv,0.739,0.563,5,-5.467,0,0.108,0.112,0,0.191,0.875,134.105
She Knows,36lO0n3hzVK9zJONfSdmKC,Non-Fiction (Deluxe),4X7aga1TlyCmquHHd7otHy,Ne-Yo,21E3waRsmPlU7jZsS13rcj,61,True,https://open.spotify.com/track/36lO0n3hzVK9zJONfSdmKC,0.705,0.572,8,-5.799,0,0.0326,0.0262,0,0.585,0.574,139.977
Lights Down Low (feat. Waka Flocka Flame),0hkR93a0LriV2CQUhSXw3h,Lights Down Low (feat. Waka Flocka Flame),4BV65TtMrkb0aUCTmkJEpS,Maejor,3XcCT5MPlQPWFTJyzXbfuX,65,True,https://open.spotify.com/track/0hkR93a0LriV2CQUhSXw3h,0.716,0.858,7,-3.468,0,0.0422,0.0688,2.87e-06,0.0801,0.67,155.41
Such a Whore,4lhUziuDKvQJu7ZW9cLmIv,Such a Whore,1mx6xCEENwktfQSj9YNcum,JVLA,24D8gx0257CDd1HAuqNuHu,54,True,https://open.spotify.com/track/4lhUziuDKvQJu7ZW9cLmIv,0.702,0.872,5,-4.2,1,0.0323,0.00225,0.00865,0.104,0.325,100.052
Jalebi Baby (Tesher x Jason Derulo),6FvSS3Goz7OC8oCC2eWqe8,Jalebi Baby (Tesher x Jason Derulo),7JXaassDX0q7XtdJLepSGd,Tesher,49YbNTLaaAbZHLtDI2aPGL,62,True,https://open.spotify.com/track/6FvSS3Goz7OC8oCC2eWqe8,0.691,0.829,0,-7.179,1,0.0412,0.0289,0,0.254,0.866,93.059
GMFU (w/ 6arelyhuman),4D1k6x4MXTaSnljSvAXhaf,GMFU (w/ 6arelyhuman),0BkF8h20ihtHhQrvhg7b4E,Odetari,7ITMCzIU9uII8gwRg8JAhc,73,True,https://open.spotify.com/track/4D1k6x4MXTaSnljSvAXhaf,0.735,0.778,11,-3.23,1,0.0487,0.00105,0.025,0.0923,0.278,126.091
Give Me Everything (feat. Nayer),4QNpBfC0zvjKqPJcyqBy9W,Planet Pit (Deluxe Version),4rG0MhkU6UojACJxkMHIXB,Pitbull,0TnOYISbd1XYRBk9myaseg,82,False,https://open.spotify.com/track/4QNpBfC0zvjKqPJcyqBy9W,0.671,0.939,8,-3.206,1,0.161,0.191,0,0.298,0.53,129.024
Dirty Mind,0R97k5AJy1udJI6mGV82FJ,Dirty Mind,1BcbvGZ9kYAHCi1hyQSaZ1,3OH!3,0FWzNDaEu9jdgcYTbcOa4F,56,True,https://open.spotify.com/track/0R97k5AJy1udJI6mGV82FJ,0.642,0.861,4,-3.837,1,0.294,0.0318,0,0.23,0.582,92.912
LoveGame,0TcJ7QWpggdSg8t0fHThHm,The Fame,1jpUMnKpRlng1OJN7LJauV,Lady Gaga,1HY2Jd0NmPuamShAr6KMms,66,False,https://open.spotify.com/track/0TcJ7QWpggdSg8t0fHThHm,0.894,0.678,6,-5.611,0,0.0523,0.00569,2.43e-06,0.317,0.844,105.029
Love Me Back (Fayahh Beat),5ZF6l3xKi3m6YK2dDXAsR5,Love Me Back (Fayahh Beat),3chA2MGRAajYTezCtS7f5s,Trinidad Cardona,4wP1kxjUsc9IR4Iy2smL7o,65,False,https://open.spotify.com/track/5ZF6l3xKi3m6YK2dDXAsR5,0.602,0.612,8,-8.115,1,0.0465,0.0325,0.00943,0.147,0.692,95.161
ラビットホール,6CIQOFf01zQ9qJaqhD6rlH,ラビットホール,6VlacW4pQH4G97p8vsOJNS,DECO*27,7kZTWx6cRLc0TSRPq1XBMP,68,False,https://open.spotify.com/track/6CIQOFf01zQ9qJaqhD6rlH,0.513,0.903,9,-4.82,1,0.164,0.000238,0.000852,0.337,0.821,172.98
Taking What's Not Yours,53mChDyESfwn9Dz8poHRf6,Who Really Cares,4oL7pMxnb04uuRI7ReXmuh,TV Girl,0Y6dVaC9DZtPNH4591M42W,74,False,https://open.spotify.com/track/53mChDyESfwn9Dz8poHRf6,0.712,0.914,1,-5.675,1,0.101,0.65,0,0.0579,0.697,100.406
