track_name,track_id,album_name,album_id,artist_name,artist_id,track_popularity,explicit,track_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Sober,3viZcRlE38APncWJ5VGM4q,Revival (Deluxe),7lDBDk8OQarV5dBMu3qrdz,Selena Gomez,0C8ZW7ezQVs4URX5aX7Kqx,42,False,https://open.spotify.com/track/3viZcRlE38APncWJ5VGM4q,0.575,0.741,9,-3.219,1,0.0785,0.17,0,0.104,0.537,92.021
Death By A Thousand Cuts,2dgFqt3w9xIQRjhPtwNk3D,Lover,1NAmidJlEaVgA3MpcPFYGq,Taylor Swift,06HL4z0CvFAxyc27GXpf02,68,False,https://open.spotify.com/track/2dgFqt3w9xIQRjhPtwNk3D,0.712,0.732,4,-6.754,1,0.0629,0.454,0,0.319,0.313,94.071
feel something,7JDWhC422Gtk1Bq0mL3OTC,feel something,6qLQLAHnS54MLHY8wxXDX5,Bea Miller,1o2NpYGqHiCq7FoiYdyd1x,58,True,https://open.spotify.com/track/7JDWhC422Gtk1Bq0mL3OTC,0.74,0.415,0,-8.914,1,0.0707,0.242,0.000156,0.319,0.156,136.029
Supalonely,4nK5YrxbMGZstTLbvj6Gxw,STELLA & STEVE,3ZJSoxsPMkNC9eb6gUn0Q8,BENEE,0Cp8WN4V8Tu4QJQwCN5Md4,63,True,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw,0.863,0.63,7,-4.688,1,0.0537,0.304,3.04e-05,0.123,0.816,128.977
We Don't Talk Anymore (feat. Selena Gomez),37FXw5QGFN7uwwsLy8uAc0,Nine Track Mind,3kndSWeE2IYOrZEToZrHEV,Charlie Puth,6VuMaDnrHyPL1p4EHjYLi7,65,False,https://open.spotify.com/track/37FXw5QGFN7uwwsLy8uAc0,0.728,0.563,1,-8.053,0,0.134,0.621,0,0.179,0.352,100.017
Modern Loneliness,1eyek0KJEh2v5HQ9uQSybb,~how i'm feeling~,6EgJXcGqaUvgZIF9bqPXfP,Lauv,5JZ7CnR6gTvEMKX4g70Amv,0,True,https://open.spotify.com/track/1eyek0KJEh2v5HQ9uQSybb,0.702,0.508,8,-7.105,1,0.035,0.144,0,0.108,0.143,82.009
I Really Wish I Hated You,6KWcq5p0wsz97N3eoRUSH6,NINE,4gARZz9eV7zbGbtOjhVTPF,blink-182,6FBDaR13swtiWwGhX1WQsP,51,False,https://open.spotify.com/track/6KWcq5p0wsz97N3eoRUSH6,0.615,0.81,1,-6.137,0,0.0506,0.0358,0,0.289,0.728,143.054
Nicknames (feat. gnash),2KSwFkeMHucdwgMtdzI2ns,Nicknames (feat. gnash),3YTxR52ky6DE0PkLBNTvlk,Walk off the Earth,6jEiUoyyJNPHzSR0Nib6HX,29,False,https://open.spotify.com/track/2KSwFkeMHucdwgMtdzI2ns,0.593,0.559,5,-7.617,1,0.0969,0.168,1.34e-05,0.195,0.672,180.121
Lonely,3Lp8Xd2K7TwlY32SPvXkvF,Lonely,6zzxKlEaOfvPf54fr2UTVi,Noah Cyrus,55fhWPvDiMpLnE4ZzNXZyW,0,False,https://open.spotify.com/track/3Lp8Xd2K7TwlY32SPvXkvF,0.594,0.26,5,-9.062,1,0.0601,0.779,0,0.0924,0.303,84.648
HAPPY,3ZEno9fORwMA1HPecdLi0R,HOPE,6zaisPwfcIAfdUGPj3mmGY,NF,6fOMl44jA4Sp5b9PpYCkzz,69,False,https://open.spotify.com/track/3ZEno9fORwMA1HPecdLi0R,0.732,0.855,7,-4.064,1,0.0415,0.306,0,0.12,0.221,106.004
without you,3hy9eA1id2Hl68ghMZBL7Z,without you,5aDnXrbI0gC8NWbFcvy3Kc,Tana Mongeau,2jcb3DIBMDEaVPOf4dFt21,33,False,https://open.spotify.com/track/3hy9eA1id2Hl68ghMZBL7Z,0.676,0.504,2,-9.504,0,0.0718,0.184,0,0.0957,0.119,110.028
SUGA's Interlude,5a0nHa7F4S9hb0Zi0zLS8w,SUGA's Interlude,0JfaSjTaej3QB27ofjnbQV,Halsey,26VFTg2z8YR0cCuwLzESi2,47,False,https://open.spotify.com/track/5a0nHa7F4S9hb0Zi0zLS8w,0.55,0.732,0,-6.88,1,0.105,0.0864,0,0.0425,0.246,153.836
Undrunk,5SHhPFh68OhUmuRPymKX9d,Undrunk,5Skgz8BwS0Lfw2zlQSy1EB,FLETCHER,5qa31A9HySw3T7MKWI9bGg,0,True,https://open.spotify.com/track/5SHhPFh68OhUmuRPymKX9d,0.679,0.572,5,-6.703,1,0.0781,0.455,2.41e-06,0.127,0.542,92.859
One Last Time,7xoUc6faLbCqZO6fQEYprd,My Everything (Deluxe),6EVYTRG1drKdO8OnIQBeEj,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,78,False,https://open.spotify.com/track/7xoUc6faLbCqZO6fQEYprd,0.628,0.593,8,-5.036,1,0.0323,0.093,1.65e-06,0.096,0.104,125.025
Make Me (Cry),2BrzlUj1u1CtvaJDGIKpsP,Make Me (Cry),46yAYzRhSMPA44m0MzSr6g,Noah Cyrus,55fhWPvDiMpLnE4ZzNXZyW,58,False,https://open.spotify.com/track/2BrzlUj1u1CtvaJDGIKpsP,0.588,0.471,0,-7.287,1,0.0577,0.592,0.00146,0.0733,0.209,152.881
i'm so tired...,4vjpLMyL3ZO6aphdYr8XYw,~how i'm feeling~,6EgJXcGqaUvgZIF9bqPXfP,Lauv,5JZ7CnR6gTvEMKX4g70Amv,1,False,https://open.spotify.com/track/4vjpLMyL3ZO6aphdYr8XYw,0.576,0.736,11,-7.572,1,0.224,0.178,0,0.238,0.484,101.928
Young & Sad,2aav0K63pZ1x2mEj0aDGat,THE END OF EVERYTHING,5Gn3fFzlWL89j0hGumtXb5,Noah Cyrus,55fhWPvDiMpLnE4ZzNXZyW,43,False,https://open.spotify.com/track/2aav0K63pZ1x2mEj0aDGat,0.618,0.428,7,-8.5,0,0.038,0.592,0,0.192,0.359,142.021
me & ur ghost,4yJiXq86uM56uIfIZgE440,me & ur ghost,1s9YbfFRnIB0jXONMz0gO2,blackbear,2cFrymmkijnjDg9SS92EPM,0,True,https://open.spotify.com/track/4yJiXq86uM56uIfIZgE440,0.755,0.631,7,-6.128,1,0.0261,0.0638,0,0.0929,0.881,100.026
"F*CK YOU, GOODBYE (feat. Machine Gun Kelly)",0DYNL4xbYWgNzppUamtyR4,F*CK LOVE (SAVAGE),3YjfdLdpQcVI72uKhooZst,The Kid LAROI,2tIP7SsRs7vjIcLrU85W8J,0,True,https://open.spotify.com/track/0DYNL4xbYWgNzppUamtyR4,0.721,0.632,5,-6.695,0,0.0358,0.0693,0,0.291,0.296,92.057
All Falls Down (feat. Juliander),5yFSF6qQA1rcLsQRnBsZgb,All Falls Down (feat. Juliander),4hlAdqONoJhkjf8u9XMjQr,Alan Walker,7vk5e3vY1uw9plTHJAMwjN,57,False,https://open.spotify.com/track/5yFSF6qQA1rcLsQRnBsZgb,0.658,0.678,1,-4.407,1,0.058,0.303,0,0.361,0.662,97.976
Goodbyes (feat. Young Thug),0t3ZvGKlmYmVsDzBJAXK8C,Hollywood's Bleeding,4g1ZRSobMefqF6nelkgibi,Post Malone,246dkjvS1zLTtiykXe5h60,72,True,https://open.spotify.com/track/0t3ZvGKlmYmVsDzBJAXK8C,0.547,0.653,5,-3.875,1,0.081,0.456,0,0.103,0.163,150.097
You & Jennifer,0g21KZ1XJuhwexWPLpuEt1,Damaged Vol. 2,1gZ3Wi966cliRIktXiaWij,bülow,5vBrKGOjN10BMwB0cJADj4,49,True,https://open.spotify.com/track/0g21KZ1XJuhwexWPLpuEt1,0.752,0.698,11,-6.53,1,0.306,0.52,0,0.211,0.347,132.058
Take A Bow,3goSVuTt3fDYDP6kRnFwuL,Good Girl Gone Bad: Reloaded,3JSWZWeTHF4HDGt5Eozdy7,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,70,False,https://open.spotify.com/track/3goSVuTt3fDYDP6kRnFwuL,0.518,0.467,9,-7.536,1,0.162,0.248,0,0.0941,0.559,79.965
Lucid Dreams,285pBltuF7vW8TeWk8hdRR,Goodbye & Good Riddance,6tkjU4Umpo79wwkgPMV3nZ,Juice WRLD,4MCBfE4596Uoi2O4DtmEMz,78,True,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,0.511,0.566,6,-7.23,0,0.2,0.349,0,0.34,0.218,83.903
Save Myself,6QDZlGAY1njNqAdOM6PryZ,Save Myself,1xqgvYXcHZvCr9VthrD4mn,Ashe,6P5NO5hzJbuOqSdyPB7SJM,38,False,https://open.spotify.com/track/6QDZlGAY1njNqAdOM6PryZ,0.55,0.544,9,-9.21,1,0.0356,0.383,0,0.317,0.526,146.821
Good In Goodbye,1GVF9369j7InydwGztCDIZ,Good In Goodbye,1VJJaEzHs2SHX4ZobSFAVh,Madison Beer,2kRfqPViCqYdSGhYSM9R0Q,52,True,https://open.spotify.com/track/1GVF9369j7InydwGztCDIZ,0.658,0.698,11,-5.95,0,0.177,0.433,0,0.174,0.456,139.054
Josslyn,0UhKDHeZw2kHOz9HiRNFBH,The Results Of My Poor Judgement,0qXVEBzNL34X3NgqmI8hH4,Olivia O'Brien,1QRj3hoop9Mv5VvHQkwPEp,0,True,https://open.spotify.com/track/0UhKDHeZw2kHOz9HiRNFBH,0.331,0.769,2,-4.5,1,0.166,0.0121,0,0.649,0.376,83.061
1 SIDED LOVE,39bs2V8huzcmWoeSlHKZeP,ANONYMOUS,5DVpGdikHfxFWIELotC3FL,blackbear,2cFrymmkijnjDg9SS92EPM,0,False,https://open.spotify.com/track/39bs2V8huzcmWoeSlHKZeP,0.584,0.42,8,-7.827,1,0.0322,0.236,0,0.119,0.283,90.051
Hate Me (with Juice WRLD),6kls8cSlUyHW2BUOkDJIZE,Hate Me (with Juice WRLD),29FoTD5vBY3Fq1QWhbl3FM,Ellie Goulding,0X2BH1fck6amBIoJhDVmmJ,64,False,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE,0.657,0.768,8,-4.628,1,0.0507,0.108,0,0.144,0.759,75.025
Find What You're Looking For,7INsqwNThfLFC9zKK1BYmq,Find What You're Looking For,09bMRl0m2qgtMT6QzOP4pd,Olivia O'Brien,1QRj3hoop9Mv5VvHQkwPEp,42,False,https://open.spotify.com/track/7INsqwNThfLFC9zKK1BYmq,0.725,0.417,7,-11.576,1,0.0899,0.544,0,0.0932,0.551,120.606
Thots Not Feelings,3MYwEYukFEPkQH2ITIlwvN,Thots Not Feelings,1ObqImfe02nUZDYN28sei6,Erika Costell,0cebSi3RnCJctXRkjEwFgM,14,False,https://open.spotify.com/track/3MYwEYukFEPkQH2ITIlwvN,0.807,0.421,0,-8.087,1,0.0482,0.0985,0,0.164,0.527,127.028
Bitter,2wT9ZttmUbrxjNdhU9WvG1,Bitter,6fTixD3wa49HURf4vEWzaT,FLETCHER,5qa31A9HySw3T7MKWI9bGg,0,True,https://open.spotify.com/track/2wT9ZttmUbrxjNdhU9WvG1,0.724,0.594,6,-7.126,0,0.102,0.393,0.00116,0.0889,0.413,136.002
Hurts Like Hell (feat. Offset),3WefHNGtjexZvi66ZEx9u4,Hurts Like Hell (feat. Offset),4FAW4D50oWaQ3EoRcsJduh,Madison Beer,2kRfqPViCqYdSGhYSM9R0Q,0,True,https://open.spotify.com/track/3WefHNGtjexZvi66ZEx9u4,0.704,0.56,1,-6.791,0,0.179,0.185,0,0.0948,0.609,75.003
Better Now,7dt6x5M1jzdTEt8oCbisTK,beerbongs & bentleys,6trNtQUgC8cgbWcqoMYkOR,Post Malone,246dkjvS1zLTtiykXe5h60,75,True,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,0.674,0.578,10,-5.804,1,0.0408,0.331,0,0.135,0.34,145.07
Moral of the Story,2nC3QhMI9reBIOWutbU3Tj,Moral of the Story,4yKwChgdGpJzf2nn3nPHfP,Ashe,6P5NO5hzJbuOqSdyPB7SJM,67,True,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj,0.572,0.406,10,-8.624,1,0.0427,0.587,4.48e-06,0.102,0.265,119.812
Without Me - ILLENIUM Remix,4bw3ZyWA1ui0Adu285NWDl,Without Me (ILLENIUM Remix),2iiNSk2EKg3d3OQQGlj2N3,Halsey,26VFTg2z8YR0cCuwLzESi2,47,True,https://open.spotify.com/track/4bw3ZyWA1ui0Adu285NWDl,0.639,0.71,6,-3.358,1,0.0479,0.483,2.22e-06,0.219,0.373,136.004
Cheated,3sg998tTsFWj5IIYndyirp,Crazy World,10dFyMDp4bVDX5nqXJFdUk,BOYS LIKE GIRLS,0vWCyXMrrvMlCcepuOJaGI,21,False,https://open.spotify.com/track/3sg998tTsFWj5IIYndyirp,0.536,0.835,2,-3.962,1,0.0452,0.0982,0,0.528,0.465,145.945
Same Old Love,1BZG99C7Co1r6QUC3zaS59,Revival (Deluxe),7lDBDk8OQarV5dBMu3qrdz,Selena Gomez,0C8ZW7ezQVs4URX5aX7Kqx,61,False,https://open.spotify.com/track/1BZG99C7Co1r6QUC3zaS59,0.672,0.593,11,-4.01,0,0.0304,0.0223,0,0.214,0.438,98.02
You're Not Sorry,6HWYtS215rxaaMjvpyG18W,Fearless Platinum Edition,43OpbkiiIxJO8ktIB777Nn,Taylor Swift,06HL4z0CvFAxyc27GXpf02,32,False,https://open.spotify.com/track/6HWYtS215rxaaMjvpyG18W,0.459,0.459,6,-4.126,1,0.0275,0.13,2.3e-06,0.113,0.281,134.018
Colors - Stripped,5CtxUV4P7qDlgy7X8N32HP,Complementary Colors,2bAp2LAAVgN0al3qSI9U0u,Halsey,26VFTg2z8YR0cCuwLzESi2,42,False,https://open.spotify.com/track/5CtxUV4P7qDlgy7X8N32HP,0.532,0.385,1,-8.941,1,0.0387,0.666,0,0.124,0.0385,102.984
Another One,61nXG1EGqF8a9OgRlCLSB4,Love Goes,5XCBX16KNYsAe7V5hQV9mC,Sam Smith,2wY79sveU1sp5g7SokKOiI,39,False,https://open.spotify.com/track/61nXG1EGqF8a9OgRlCLSB4,0.497,0.618,1,-7.351,1,0.0932,0.206,0,0.403,0.223,123.305
Lose Somebody,7xbWAw3LMgRMn4omR5yVn3,Lose Somebody,3LhriqAiHJYw7rxvtlkvQc,Kygo,23fqKkggKUBHNkbKtXEls4,56,False,https://open.spotify.com/track/7xbWAw3LMgRMn4omR5yVn3,0.58,0.586,1,-6.883,1,0.0357,0.344,0,0.0755,0.507,147.988
Salt,7vgv8KZBSo0TPzyIWG9yzV,Salt,6KPJTxKFCpuzrwyJGcURqK,Ava Max,4npEfmQ6YuiwW1GpUmaq3F,0,False,https://open.spotify.com/track/7vgv8KZBSo0TPzyIWG9yzV,0.693,0.835,6,-3.242,1,0.0623,0.131,0,0.073,0.743,128.057
hot girl bummer,7aiClxsDWFRQ0Kzk5KI5ku,hot girl bummer,37CqAwxTungNxKpIK5vSgE,blackbear,2cFrymmkijnjDg9SS92EPM,0,True,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,0.778,0.559,6,-7.109,0,0.0776,0.128,0,0.399,0.678,129.989
You should be sad,7lidXGPXPYLNThITAOTlkK,Manic,68enXe5XcJdciSDAZr0Alr,Halsey,26VFTg2z8YR0cCuwLzESi2,65,True,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK,0.591,0.585,2,-6.35,1,0.0276,0.143,0,0.109,0.323,110.943
It Ain’t Me (with Selena Gomez),12GEpg2XOPyqk03JZEZnJs,It Ain't Me,4VNy5ifZtW3E9SgffbGEti,Kygo,23fqKkggKUBHNkbKtXEls4,61,False,https://open.spotify.com/track/12GEpg2XOPyqk03JZEZnJs,0.64,0.533,0,-6.596,1,0.0706,0.119,0,0.0864,0.515,99.968
Love Yourself,3hB5DgAiMAQ4DzYbsMq1IT,Purpose (Deluxe),7fZH0aUAjY3ay25obOUf2a,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,4,False,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT,0.609,0.378,4,-9.828,1,0.438,0.835,0,0.28,0.515,100.418
Past Life (with Selena Gomez & Lil Mosey) - Remix,4SSFAoN8BiN4UElJ1XYz0c,Past Life (with Selena Gomez & Lil Mosey) [Remix],1PtYOxjlfdMHOTNpWvu0a3,Trevor Daniel,7uaIm6Pw7xplS8Dy06V6pT,0,False,https://open.spotify.com/track/4SSFAoN8BiN4UElJ1XYz0c,0.611,0.469,3,-6.009,1,0.0563,0.295,1.48e-06,0.12,0.247,160.001
Wasting All These Tears - Cassadee's Version,6ggAqp1zV8uSxZdItKRuWO,Wasting All These Tears (Cassadee's Version),3wgBdX4AFFHNBrYi5JNiq0,Cassadee Pope,7ahuvq1mbb4idwG1iJbSFG,33,False,https://open.spotify.com/track/6ggAqp1zV8uSxZdItKRuWO,0.432,0.869,4,-3.983,0,0.0576,0.00559,8.11e-05,0.115,0.174,156.012
Too Little Too Late - 2018,3hc7PLcmuZbJGPjhIore1i,The High Road (2018),2U7Vdbcizw7WqeMAnNbX8P,JoJo,5xuNBZoM7z1Vv8IQ6uM0p6,49,False,https://open.spotify.com/track/3hc7PLcmuZbJGPjhIore1i,0.394,0.821,6,-4.304,0,0.0404,0.00302,0.019,0.186,0.509,82.764
Better in Time,2iXBZ32Fz5VDCLeE0JIdX5,Spirit,0VaAFegRAAn4OCg7p4QjN5,Leona Lewis,5lKZWd6HiSCLfnDGrq9RAm,61,False,https://open.spotify.com/track/2iXBZ32Fz5VDCLeE0JIdX5,0.584,0.7,6,-4.251,1,0.0505,0.512,2.44e-05,0.13,0.545,163.95
Selfish - Alan Walker Remix,5CkILcn5YhXYJ1XDuGwrGN,Selfish (Alan Walker Remix),52S0DGimdMtS40jtnjRSGn,Madison Beer,2kRfqPViCqYdSGhYSM9R0Q,37,False,https://open.spotify.com/track/5CkILcn5YhXYJ1XDuGwrGN,0.577,0.577,9,-5.893,1,0.0471,0.136,0,0.055,0.31,157.838
no tears left to cry,5SxkdsY1ufZzoq9iXceLw9,no tears left to cry,2AkKk7DFnT2IV1gPcq7RCQ,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,0,False,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9,0.703,0.696,0,-5.482,1,0.0529,0.0375,5.65e-06,0.274,0.366,121.969
Lose You To Love Me,1HfMVBKM75vxSfsQ5VefZ5,Lose You To Love Me,3tBkjgxDqAwss76O1YHsSY,Selena Gomez,0C8ZW7ezQVs4URX5aX7Kqx,18,False,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5,0.4,0.341,4,-9.0,1,0.0521,0.579,0,0.21,0.0852,102.744
I'm Not Mad,6SL8U8TtdwOtGhbmGzsMfX,Manic,1hlapolkCnQLMgKcKNVCuc,Halsey,26VFTg2z8YR0cCuwLzESi2,52,False,https://open.spotify.com/track/6SL8U8TtdwOtGhbmGzsMfX,0.78,0.684,0,-5.758,1,0.0636,0.17,0,0.105,0.732,149.916
Really Don't Care,0hPuF2Z5fZjnuwYPvIdPC1,Demi,7KAoB1N8QmvYVQv5cwe9Xp,Demi Lovato,6S2OmqARrzebs0tKUEyXyp,0,False,https://open.spotify.com/track/0hPuF2Z5fZjnuwYPvIdPC1,0.703,0.733,7,-3.598,1,0.0852,0.111,0,0.119,0.82,121.008
deja vu,61KpQadow081I2AsbeLcsb,deja vu,3lwHyR4joA1xB7Nun21EP6,Olivia Rodrigo,1McMsnEElThX1knmY4oliG,9,True,https://open.spotify.com/track/61KpQadow081I2AsbeLcsb,0.439,0.61,9,-7.236,1,0.116,0.593,1.07e-05,0.341,0.172,181.088
Over You,1lUjD3Ht4Em5jMJPdVCS6y,Sunshine State of Mind,6WZXOQ3wVanWKocZND5qoZ,We The Kings,3ao3jf5d70Tf4fPh2bnXVl,0,False,https://open.spotify.com/track/1lUjD3Ht4Em5jMJPdVCS6y,0.593,0.829,2,-4.457,1,0.0528,0.00481,0,0.274,0.483,100.024
Karma,0oXPT3mcphHZqJr8ySBl8m,Karma,7KysaVC0CxaTQSWbVoVskg,Erika Costell,0cebSi3RnCJctXRkjEwFgM,11,True,https://open.spotify.com/track/0oXPT3mcphHZqJr8ySBl8m,0.822,0.602,0,-5.918,1,0.0357,0.0291,1.84e-05,0.0651,0.764,100.019
Sour Times,4wz7R8N7gYgjhZuoMQkSve,Life Support,1TKYO9znkrY14VayHze05r,Madison Beer,2kRfqPViCqYdSGhYSM9R0Q,42,True,https://open.spotify.com/track/4wz7R8N7gYgjhZuoMQkSve,0.646,0.591,0,-5.975,1,0.308,0.0552,1.75e-05,0.0745,0.462,165.029
Happier Than Ever,4RVwu0g32PAqgUiJoXsdF8,Happier Than Ever,0JGOiO34nwfUdDrD612dOp,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,79,True,https://open.spotify.com/track/4RVwu0g32PAqgUiJoXsdF8,0.332,0.225,0,-8.697,1,0.0348,0.767,0.00349,0.128,0.297,81.055
Arcade (feat. FLETCHER),1LaSuvCbVB87ANKGfjUTbh,Arcade (feat. FLETCHER),6bm9QRIdbRMjsrSNVzj9E0,Duncan Laurence,3klZnJvYGIbWritVwQD434,49,False,https://open.spotify.com/track/1LaSuvCbVB87ANKGfjUTbh,0.446,0.395,0,-9.328,1,0.0365,0.815,0.00216,0.128,0.267,71.944
All Love,7iv32XEy2HlM7PqQO4lp5f,you ruined new york city for me,4aGGhfTv8mJ9JAiz8dsa0L,FLETCHER,5qa31A9HySw3T7MKWI9bGg,50,True,https://open.spotify.com/track/7iv32XEy2HlM7PqQO4lp5f,0.665,0.488,4,-7.177,1,0.0981,0.272,0.000261,0.181,0.477,142.087
Forgive Myself,5wHRQRy339ghP31x0hUWcQ,Love Goes,5XCBX16KNYsAe7V5hQV9mC,Sam Smith,2wY79sveU1sp5g7SokKOiI,44,False,https://open.spotify.com/track/5wHRQRy339ghP31x0hUWcQ,0.758,0.155,3,-10.252,1,0.0447,0.917,0,0.116,0.207,122.026
Good as Hell (feat. Ariana Grande),2rjjNUYONZqC7wSd1i6OFq,Cuz I Love You (Super Deluxe),7hBV0wo7cDHZQLYnuOJ312,Lizzo,56oDRnqbIiwx4mymNEv7dS,56,False,https://open.spotify.com/track/2rjjNUYONZqC7wSd1i6OFq,0.668,0.892,5,-3.001,0,0.0645,0.298,0,0.735,0.478,95.927
You should be sad - Acoustic,6GnjkRoNZzp3pgaQMM9cTq,You should be sad (Acoustic),1R2O3iszNUIueh2jEjWjRI,Halsey,26VFTg2z8YR0cCuwLzESi2,31,True,https://open.spotify.com/track/6GnjkRoNZzp3pgaQMM9cTq,0.699,0.527,2,-4.6,1,0.0291,0.83,0,0.0787,0.485,107.949
Moral of the Story (feat. Niall Horan),2NWVdwbd2hPIzC2lyf4y63,Moral of the Story (feat. Niall Horan),3pqw4TEWnaCDNK2xs0BKhr,Ashe,6P5NO5hzJbuOqSdyPB7SJM,56,True,https://open.spotify.com/track/2NWVdwbd2hPIzC2lyf4y63,0.599,0.374,10,-8.896,1,0.0385,0.495,0,0.221,0.224,119.9
Truth Hurts,5qmq61DAAOUaW8AUo8xKhh,Cuz I Love You (Deluxe),74gSdSHe71q7urGWMMn3qB,Lizzo,56oDRnqbIiwx4mymNEv7dS,52,True,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh,0.715,0.624,4,-3.046,0,0.114,0.11,0,0.123,0.412,158.087
Don't Start Now,6WrI0LAC5M1Rw2MnX2ZvEg,Don't Start Now,0ix3XtPV1LwmZADsprKxcp,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,69,False,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,0.794,0.793,11,-4.521,0,0.0842,0.0125,0,0.0952,0.677,123.941
Dear Society,0L1IszgjzIZRBENyHJTQms,Dear Society,0ufTtbuq00FDGauIfTUlNR,Madison Beer,2kRfqPViCqYdSGhYSM9R0Q,0,False,https://open.spotify.com/track/0L1IszgjzIZRBENyHJTQms,0.65,0.594,7,-6.374,0,0.0492,0.161,0,0.133,0.416,145.944
Funny,4FYbo4yQzu3hGkj2Ix4ucW,Funny,5Q8Uyc3KUlPhPtMQDY5SWm,Zedd,2qxJFvFYMEDqd7ui6kSAcq,53,False,https://open.spotify.com/track/4FYbo4yQzu3hGkj2Ix4ucW,0.664,0.66,5,-4.646,1,0.0243,0.512,0,0.26,0.355,99.946
Stay Away (Piano Version) [feat. Machine Gun Kelly],5mjyLAkybWa7dG4PkcV3uC,Stay Away (Piano Version) [feat. Machine Gun Kelly],6KanjoltDfHT66HttURbdq,MOD SUN,3u2R8st1bb6zfBqNWceRXG,33,True,https://open.spotify.com/track/5mjyLAkybWa7dG4PkcV3uC,0.614,0.221,3,-13.6,1,0.0423,0.903,0,0.103,0.532,150.029
BOYSHIT,3YmgsYX80v0EtBZekgcB6w,BOYSHIT,5y0HdjRMItB3GQEr8EStYp,Madison Beer,2kRfqPViCqYdSGhYSM9R0Q,46,True,https://open.spotify.com/track/3YmgsYX80v0EtBZekgcB6w,0.638,0.699,1,-6.542,1,0.0892,0.0203,0,0.0879,0.57,121.122
ALWAYS DO,3QCU8BT0zDS9LPVfEhRFEE,F*CK LOVE (SAVAGE),3YjfdLdpQcVI72uKhooZst,The Kid LAROI,2tIP7SsRs7vjIcLrU85W8J,0,True,https://open.spotify.com/track/3QCU8BT0zDS9LPVfEhRFEE,0.762,0.426,8,-6.865,1,0.113,0.0442,0,0.0858,0.582,167.827
Josslyn - Demo,6mMIUlBnkloAoXtczRh48n,Josslyn (Demo),0cLaPJyxw0OiqDNueZwZJt,Olivia O'Brien,1QRj3hoop9Mv5VvHQkwPEp,0,True,https://open.spotify.com/track/6mMIUlBnkloAoXtczRh48n,0.514,0.444,2,-6.586,1,0.0374,0.768,0,0.107,0.37,170.565
IDGAF,76cy1WJvNGJTj78UqeA5zr,Dua Lipa (Deluxe),01sfgrNbnnPUEyz6GZYlt9,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,72,True,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr,0.836,0.544,7,-5.975,1,0.0943,0.0403,0,0.0824,0.51,97.028
I Forgot That You Existed,43rA71bccXFGD4C8GOpIlN,Lover,1NAmidJlEaVgA3MpcPFYGq,Taylor Swift,06HL4z0CvFAxyc27GXpf02,67,False,https://open.spotify.com/track/43rA71bccXFGD4C8GOpIlN,0.664,0.316,5,-10.345,1,0.519,0.298,2.03e-06,0.0812,0.541,92.875
Build a Bitch,7BoobGhD4x5K96Me0hqC8Q,Build a Bitch,5YKqfiQdPYWJ0kZ5pttY5o,Bella Poarch,26cMerAxjx9GedFt0lMDjm,64,True,https://open.spotify.com/track/7BoobGhD4x5K96Me0hqC8Q,0.855,0.463,3,-7.454,1,0.0367,0.217,1.77e-05,0.347,0.866,102.931
7 rings,14msK75pk3pA33pzPVNtBF,7 rings,03D36t8ODrA8ATvoTStU9P,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,0,True,https://open.spotify.com/track/14msK75pk3pA33pzPVNtBF,0.725,0.321,1,-10.744,0,0.323,0.578,0,0.0884,0.319,70.142
Over It,6RB4Z9DwTWaVgyNg3dR9p9,Katharine McPhee,5zdIu2gSDAnEH9Gx2tWqXr,Katharine McPhee,5oWOx0BBDSMoFB8JDrjQre,40,False,https://open.spotify.com/track/6RB4Z9DwTWaVgyNg3dR9p9,0.462,0.801,8,-4.191,1,0.0664,0.0415,0,0.0523,0.491,84.541
Home with You,0iwsQWgtjSq2kUXuZwTDAL,As She Pleases,5boeEaUtj7gHXFxKtFFlzL,Madison Beer,2kRfqPViCqYdSGhYSM9R0Q,0,False,https://open.spotify.com/track/0iwsQWgtjSq2kUXuZwTDAL,0.631,0.599,7,-6.137,0,0.0878,0.067,0,0.0952,0.727,170.122
